metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.13667968882099,112,0,0
rmse,0,2.054079794609116,112,0,1
rmse,0,2.4074448455977397,112,0,2
rmse,0,2.051357831547683,111,0,3
rmse,0,2.092032230008151,111,0,4
rmse,0,1.8747518375439887,112,1,0
rmse,0,2.395316854840726,112,1,1
rmse,0,2.0598491075071887,112,1,2
rmse,0,2.1948512232097657,111,1,3
rmse,0,2.2400809509185837,111,1,4
rmse,0,2.1231434857073777,112,2,0
rmse,0,2.0633899059701606,112,2,1
rmse,0,1.9239338900684722,112,2,2
rmse,0,2.403764039007202,111,2,3
rmse,0,2.082377578128181,111,2,4
rmse,0,1.8961265817286315,112,3,0
rmse,0,2.3750062531919904,112,3,1
rmse,0,2.2610138134232813,112,3,2
rmse,0,1.9770806030009356,111,3,3
rmse,0,2.1389216723817728,111,3,4
rmse,0,2.0839843749853673,112,4,0
rmse,0,2.045381832344208,112,4,1
rmse,0,2.1688908578522668,112,4,2
rmse,0,2.3450071551521976,111,4,3
rmse,0,1.9122148604622258,111,4,4
