metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.2513360873965245,112,0,0
rmse,0,2.1435640818641017,112,0,1
rmse,0,2.2365091523911507,112,0,2
rmse,0,2.106468079586754,111,0,3
rmse,0,2.075322109156264,111,0,4
rmse,0,1.8339601874546967,112,1,0
rmse,0,2.441202195833503,112,1,1
rmse,0,2.0096937369954313,112,1,2
rmse,0,2.3486982519287896,111,1,3
rmse,0,2.224264906045264,111,1,4
rmse,0,2.2465763354368673,112,2,0
rmse,0,2.240615701824992,112,2,1
rmse,0,2.050786202291905,112,2,2
rmse,0,2.417274920168777,111,2,3
rmse,0,2.1015087717723326,111,2,4
rmse,0,2.224570641950326,112,3,0
rmse,0,2.205905035665964,112,3,1
rmse,0,2.387693835379067,112,3,2
rmse,0,1.995544940971153,111,3,3
rmse,0,2.305443037630588,111,3,4
rmse,0,2.0862140785486636,112,4,0
rmse,0,2.257686772000728,112,4,1
rmse,0,2.0131611524202087,112,4,2
rmse,0,2.3889647740418414,111,4,3
rmse,0,2.133854130123978,111,4,4
