metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.521026120412028,64,0,0
rmse,0,8.65819266704888,64,0,1
rmse,0,9.542076055337523,64,0,2
rmse,0,10.299303899068843,63,0,3
rmse,0,8.470366285806694,63,0,4
rmse,0,9.002874907228582,64,1,0
rmse,0,9.641944615469022,64,1,1
rmse,0,10.74402520700743,64,1,2
rmse,0,11.48494433394243,63,1,3
rmse,0,8.496110910748657,63,1,4
rmse,0,11.304363045410797,64,2,0
rmse,0,10.57831019946184,64,2,1
rmse,0,8.190495863795736,64,2,2
rmse,0,9.647193644105974,63,2,3
rmse,0,10.449770530511238,63,2,4
rmse,0,10.680901909868044,64,3,0
rmse,0,9.722630372491995,64,3,1
rmse,0,8.511952628794118,64,3,2
rmse,0,8.85182331823028,63,3,3
rmse,0,9.495296693526118,63,3,4
rmse,0,11.23327427419657,64,4,0
rmse,0,8.412365243757124,64,4,1
rmse,0,10.085312481646715,64,4,2
rmse,0,9.83432940032771,63,4,3
rmse,0,9.606184138392397,63,4,4
