metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.1374708895205847,112,0,0
rmse,0,2.0492011650200763,112,0,1
rmse,0,2.4265065931885026,112,0,2
rmse,0,2.0278614931324905,111,0,3
rmse,0,2.071510873219695,111,0,4
rmse,0,1.8696237257407178,112,1,0
rmse,0,2.407344572562265,112,1,1
rmse,0,2.0883450168533373,112,1,2
rmse,0,2.1687767228765638,111,1,3
rmse,0,2.237329465899112,111,1,4
rmse,0,2.1110743461313572,112,2,0
rmse,0,2.062093724203784,112,2,1
rmse,0,1.9169722721237525,112,2,2
rmse,0,2.396153224254296,111,2,3
rmse,0,2.088825672158299,111,2,4
rmse,0,1.8891699032043923,112,3,0
rmse,0,2.3672304496120637,112,3,1
rmse,0,2.2593884137693703,112,3,2
rmse,0,1.967626517829657,111,3,3
rmse,0,2.133854837984291,111,3,4
rmse,0,2.0725650134503564,112,4,0
rmse,0,2.0427966242843145,112,4,1
rmse,0,2.1629246082686513,112,4,2
rmse,0,2.3491959570503265,111,4,3
rmse,0,1.9066592538788412,111,4,4
