metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.726001496696938,64,0,0
rmse,0,17.753201198578846,64,0,1
rmse,0,11.131052441587434,64,0,2
rmse,0,17.310710262347126,63,0,3
rmse,0,10.743905923335065,63,0,4
rmse,0,17.511429778792877,64,1,0
rmse,0,23.6159360279088,64,1,1
rmse,0,12.848517038970162,64,1,2
rmse,0,19.901636224890694,63,1,3
rmse,0,11.197428990989424,63,1,4
rmse,0,29.668527514351865,64,2,0
rmse,0,12.122280375660674,64,2,1
rmse,0,17.98730912328946,64,2,2
rmse,0,15.68923963455814,63,2,3
rmse,0,20.668612230900443,63,2,4
rmse,0,15.36026655320446,64,3,0
rmse,0,19.051370099976378,64,3,1
rmse,0,14.722904499926319,64,3,2
rmse,0,10.927607777014792,63,3,3
rmse,0,14.495621353436254,63,3,4
rmse,0,17.064691020220188,64,4,0
rmse,0,25.56755409920063,64,4,1
rmse,0,12.128240010399077,64,4,2
rmse,0,15.703661519066255,63,4,3
rmse,0,18.705456346154833,63,4,4
