metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.35472692407511497,52,0,0
rmse,0,0.3758450377788308,51,0,1
rmse,0,0.5487722564769713,51,0,2
rmse,0,0.6152650249753286,51,0,3
rmse,0,0.5273726389240714,51,0,4
rmse,0,0.4744003366018061,52,1,0
rmse,0,0.5443282868305682,51,1,1
rmse,0,0.45932547991394046,51,1,2
rmse,0,0.3312522851997776,51,1,3
rmse,0,0.6478678820559111,51,1,4
rmse,0,0.6375863758941911,52,2,0
rmse,0,0.5426443932975088,51,2,1
rmse,0,0.4073336290505354,51,2,2
rmse,0,0.4257716140917896,51,2,3
rmse,0,0.3892811020617768,51,2,4
rmse,0,0.3820086778532412,52,3,0
rmse,0,0.32349325711908733,51,3,1
rmse,0,0.5697224028275903,51,3,2
rmse,0,0.4504012557525787,51,3,3
rmse,0,0.6472086597856684,51,3,4
rmse,0,0.5485117273200373,52,4,0
rmse,0,0.47708546922556555,51,4,1
rmse,0,0.6177833987223186,51,4,2
rmse,0,0.329785226804223,51,4,3
rmse,0,0.5805593970989911,51,4,4
