metric,no_targets_columns,value,n_samples,seed,split
rmse,0,7.909991289917701,64,0,0
rmse,0,21.930766602298,64,0,1
rmse,0,8.037444606461081,64,0,2
rmse,0,16.4207464272487,63,0,3
rmse,0,10.140188789419163,63,0,4
rmse,0,17.792768602716784,64,1,0
rmse,0,24.587900829650646,64,1,1
rmse,0,7.948840145262756,64,1,2
rmse,0,18.804845564116366,63,1,3
rmse,0,9.823062129053046,63,1,4
rmse,0,31.730110040279282,64,2,0
rmse,0,7.607295440369688,64,2,1
rmse,0,17.453978157828356,64,2,2
rmse,0,15.56522224419549,63,2,3
rmse,0,23.34799360902645,63,2,4
rmse,0,17.36385996937745,64,3,0
rmse,0,17.10273115812406,64,3,1
rmse,0,18.009085066030103,64,3,2
rmse,0,7.6134091447115075,63,3,3
rmse,0,15.374115773570907,63,3,4
rmse,0,19.22575911032069,64,4,0
rmse,0,26.03729629358626,64,4,1
rmse,0,10.086598383902714,64,4,2
rmse,0,13.277782394740555,63,4,3
rmse,0,19.20591866861673,63,4,4
