metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3705444601218117,52,0,0
rmse,0,0.3876835399576663,51,0,1
rmse,0,0.5588808347396766,51,0,2
rmse,0,0.628240358325292,51,0,3
rmse,0,0.5544763634177022,51,0,4
rmse,0,0.5340008565944924,52,1,0
rmse,0,0.5562597111472024,51,1,1
rmse,0,0.49695300089857075,51,1,2
rmse,0,0.33115182510941926,51,1,3
rmse,0,0.6609460226794049,51,1,4
rmse,0,0.6594888752020349,52,2,0
rmse,0,0.570525386642511,51,2,1
rmse,0,0.43353431384401725,51,2,2
rmse,0,0.4584736478655187,51,2,3
rmse,0,0.4167153844262815,51,2,4
rmse,0,0.39266194419488765,52,3,0
rmse,0,0.3316294421999526,51,3,1
rmse,0,0.5872953225058705,51,3,2
rmse,0,0.4721933419636722,51,3,3
rmse,0,0.6783106009611091,51,3,4
rmse,0,0.5590286014781713,52,4,0
rmse,0,0.5067160433407588,51,4,1
rmse,0,0.6315388258939001,51,4,2
rmse,0,0.3528167827074845,51,4,3
rmse,0,0.6071906916360016,51,4,4
