metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5300685891377889,52,0,0
rmse,0,0.49880418479335786,51,0,1
rmse,0,0.5460599145143988,51,0,2
rmse,0,0.4335891739033786,51,0,3
rmse,0,0.6841310697822135,51,0,4
rmse,0,0.536536370006363,52,1,0
rmse,0,0.49904852844453945,51,1,1
rmse,0,0.5136238158464794,51,1,2
rmse,0,0.5060840329457122,51,1,3
rmse,0,0.6184769767864983,51,1,4
rmse,0,0.5272848484242746,52,2,0
rmse,0,0.5210378099363379,51,2,1
rmse,0,0.5146611046662343,51,2,2
rmse,0,0.6188696566873565,51,2,3
rmse,0,0.5123748279783492,51,2,4
rmse,0,0.6280797033614002,52,3,0
rmse,0,0.6071941316364032,51,3,1
rmse,0,0.484992256225679,51,3,2
rmse,0,0.5186904992267454,51,3,3
rmse,0,0.4703384811409103,51,3,4
rmse,0,0.5605441652317519,52,4,0
rmse,0,0.6178298700786002,51,4,1
rmse,0,0.5158337307729819,51,4,2
rmse,0,0.48740805760548284,51,4,3
rmse,0,0.49432857037344147,51,4,4
