metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3574810101804561,52,0,0
rmse,0,0.36282769038112234,51,0,1
rmse,0,0.5501695586398403,51,0,2
rmse,0,0.6076312630096323,51,0,3
rmse,0,0.5185263177632736,51,0,4
rmse,0,0.44825554026642694,52,1,0
rmse,0,0.5375141440661501,51,1,1
rmse,0,0.4432777441955451,51,1,2
rmse,0,0.32900893826657723,51,1,3
rmse,0,0.6432364001206082,51,1,4
rmse,0,0.62428581859841,52,2,0
rmse,0,0.5287100116862183,51,2,1
rmse,0,0.4019497440522417,51,2,2
rmse,0,0.41426817659517895,51,2,3
rmse,0,0.3811347374399966,51,2,4
rmse,0,0.3691958363799531,52,3,0
rmse,0,0.3213625177999335,51,3,1
rmse,0,0.5525942790261857,51,3,2
rmse,0,0.45270339733057036,51,3,3
rmse,0,0.6382381046692592,51,3,4
rmse,0,0.5452775961847285,52,4,0
rmse,0,0.4707510528436729,51,4,1
rmse,0,0.6113768560348408,51,4,2
rmse,0,0.32725814007006326,51,4,3
rmse,0,0.5642002428036518,51,4,4
