metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.930401876727467,64,0,0
rmse,0,14.366895761886807,64,0,1
rmse,0,12.981459028796566,64,0,2
rmse,0,13.488048648944854,63,0,3
rmse,0,9.943574732607532,63,0,4
rmse,0,13.897891521445727,64,1,0
rmse,0,19.210618911805785,64,1,1
rmse,0,9.748079399528992,64,1,2
rmse,0,16.820118989351542,63,1,3
rmse,0,10.883170967038053,63,1,4
rmse,0,17.5658560578226,64,2,0
rmse,0,10.704397417743353,64,2,1
rmse,0,16.140963286818984,64,2,2
rmse,0,13.842836308481408,63,2,3
rmse,0,14.393743194635347,63,2,4
rmse,0,13.253064144151077,64,3,0
rmse,0,10.804418490432159,64,3,1
rmse,0,13.663921035921796,64,3,2
rmse,0,12.179235905132659,63,3,3
rmse,0,11.43723173811111,63,3,4
rmse,0,12.92616628241101,64,4,0
rmse,0,16.96368797172533,64,4,1
rmse,0,10.467197704386894,64,4,2
rmse,0,12.001607262748513,63,4,3
rmse,0,14.45625433823633,63,4,4
