metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5426997316072774,52,0,0
rmse,0,0.5087893125042359,51,0,1
rmse,0,0.5541333045304736,51,0,2
rmse,0,0.4355133132670786,51,0,3
rmse,0,0.6811364595934615,51,0,4
rmse,0,0.5356526540653196,52,1,0
rmse,0,0.506836603450801,51,1,1
rmse,0,0.5152647987202216,51,1,2
rmse,0,0.513600549229331,51,1,3
rmse,0,0.6287199414084241,51,1,4
rmse,0,0.5358269831470891,52,2,0
rmse,0,0.5244379583580328,51,2,1
rmse,0,0.5163402235239838,51,2,2
rmse,0,0.6231451735946876,51,2,3
rmse,0,0.522123401279742,51,2,4
rmse,0,0.6354852045513595,52,3,0
rmse,0,0.6028800006808415,51,3,1
rmse,0,0.48277515854709946,51,3,2
rmse,0,0.5224343771783649,51,3,3
rmse,0,0.48436753702369784,51,3,4
rmse,0,0.5737069073867956,52,4,0
rmse,0,0.6104674804517354,51,4,1
rmse,0,0.5213283595457733,51,4,2
rmse,0,0.48252647113350616,51,4,3
rmse,0,0.5108774461062133,51,4,4
