metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.2166937067895724,112,0,0
rmse,0,2.198614553916871,112,0,1
rmse,0,2.181870030327563,112,0,2
rmse,0,2.0564064526770878,111,0,3
rmse,0,2.1258261491518606,111,0,4
rmse,0,1.7902860197087371,112,1,0
rmse,0,2.3803352687794535,112,1,1
rmse,0,2.0066663876039614,112,1,2
rmse,0,2.326838909271163,111,1,3
rmse,0,2.278146319600388,111,1,4
rmse,0,2.245897245614737,112,2,0
rmse,0,2.1270294362642264,112,2,1
rmse,0,2.034896772954635,112,2,2
rmse,0,2.3588310921442095,111,2,3
rmse,0,2.2171851903833404,111,2,4
rmse,0,2.117670096300017,112,3,0
rmse,0,2.217157406082941,112,3,1
rmse,0,2.3462793902470405,112,3,2
rmse,0,1.9862574615817385,111,3,3
rmse,0,2.2640620695011218,111,3,4
rmse,0,2.081689808804248,112,4,0
rmse,0,2.2306853457500644,112,4,1
rmse,0,2.05182617654651,112,4,2
rmse,0,2.35098973491793,111,4,3
rmse,0,2.229531760344603,111,4,4
