metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5115048713678068,52,0,0
rmse,0,0.5043296236437017,51,0,1
rmse,0,0.5269461646799409,51,0,2
rmse,0,0.402480311252496,51,0,3
rmse,0,0.6747620356071881,51,0,4
rmse,0,0.5300705107648288,52,1,0
rmse,0,0.4761406649357611,51,1,1
rmse,0,0.4864027959438939,51,1,2
rmse,0,0.47729366816344476,51,1,3
rmse,0,0.6374996039506502,51,1,4
rmse,0,0.5355397352284745,52,2,0
rmse,0,0.486121671651103,51,2,1
rmse,0,0.4961167926455594,51,2,2
rmse,0,0.6161678722528855,51,2,3
rmse,0,0.48819247389650516,51,2,4
rmse,0,0.6135873073153557,52,3,0
rmse,0,0.5842176731265218,51,3,1
rmse,0,0.46194916864119917,51,3,2
rmse,0,0.5028962953304092,51,3,3
rmse,0,0.4628086344739973,51,3,4
rmse,0,0.5427355998084095,52,4,0
rmse,0,0.588526700932933,51,4,1
rmse,0,0.507627892792481,51,4,2
rmse,0,0.47048332696593775,51,4,3
rmse,0,0.48433685824121464,51,4,4
