metric,no_targets_columns,value,n_samples,seed,split
rmse,0,7.7107433204705265,64,0,0
rmse,0,21.799956852916946,64,0,1
rmse,0,7.789181240759306,64,0,2
rmse,0,16.26518412376511,63,0,3
rmse,0,9.842760177151042,63,0,4
rmse,0,17.61374213330661,64,1,0
rmse,0,24.53866413367081,64,1,1
rmse,0,7.714221801270648,64,1,2
rmse,0,18.759750710024125,63,1,3
rmse,0,9.578950923751716,63,1,4
rmse,0,31.61227437458374,64,2,0
rmse,0,7.315851168581864,64,2,1
rmse,0,17.2956818742855,64,2,2
rmse,0,15.569691476888933,63,2,3
rmse,0,23.236495945658948,63,2,4
rmse,0,17.077761383989834,64,3,0
rmse,0,17.04523244545503,64,3,1
rmse,0,17.81890363818498,64,3,2
rmse,0,7.401932872674336,63,3,3
rmse,0,15.169375484543318,63,3,4
rmse,0,19.13650557118265,64,4,0
rmse,0,25.94285792082912,64,4,1
rmse,0,9.925597598057692,64,4,2
rmse,0,13.197398475224515,63,4,3
rmse,0,19.068348226525515,63,4,4
