metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.839811802444522,64,0,0
rmse,0,10.323451311192116,64,0,1
rmse,0,8.973063900245963,64,0,2
rmse,0,10.606402575844502,63,0,3
rmse,0,9.648137658921442,63,0,4
rmse,0,8.819944511994194,64,1,0
rmse,0,10.369183243571891,64,1,1
rmse,0,11.167459153901635,64,1,2
rmse,0,11.588820728352248,63,1,3
rmse,0,8.835352064572618,63,1,4
rmse,0,8.730588245686633,64,2,0
rmse,0,12.004879721274277,64,2,1
rmse,0,8.493793595847208,64,2,2
rmse,0,10.654823974514374,63,2,3
rmse,0,10.930750125191112,63,2,4
rmse,0,10.213909017391593,64,3,0
rmse,0,8.676122557367156,64,3,1
rmse,0,10.622415013353248,64,3,2
rmse,0,10.138697532293694,63,3,3
rmse,0,9.928229690951246,63,3,4
rmse,0,10.781075373956975,64,4,0
rmse,0,8.522456755408557,64,4,1
rmse,0,10.014697962133713,64,4,2
rmse,0,10.075878960003891,63,4,3
rmse,0,10.393515013618478,63,4,4
