metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.043241498925628,64,0,0
rmse,0,10.669026275697217,64,0,1
rmse,0,10.248044058266808,64,0,2
rmse,0,12.476720157946383,63,0,3
rmse,0,10.51088468939034,63,0,4
rmse,0,11.568962710153498,64,1,0
rmse,0,17.98791848324877,64,1,1
rmse,0,10.06435995932245,64,1,2
rmse,0,14.058462917709921,63,1,3
rmse,0,9.91476195153545,63,1,4
rmse,0,17.172454763772336,64,2,0
rmse,0,10.933579772135682,64,2,1
rmse,0,13.934335445139384,64,2,2
rmse,0,11.284582269845954,63,2,3
rmse,0,13.438263174579005,63,2,4
rmse,0,12.054408852168354,64,3,0
rmse,0,8.22824289120956,64,3,1
rmse,0,11.600006360561812,64,3,2
rmse,0,11.174221231221432,63,3,3
rmse,0,9.977418632843962,63,3,4
rmse,0,10.46395765978664,64,4,0
rmse,0,14.588743933933795,64,4,1
rmse,0,13.379267843138265,64,4,2
rmse,0,10.814119457944708,63,4,3
rmse,0,13.508502265689055,63,4,4
