metric,no_targets_columns,value,n_samples,seed,split
rmse,0,77.19588321321223,64,0,0
rmse,0,83.79350565023114,64,0,1
rmse,0,85.95698335559435,64,0,2
rmse,0,90.13409299365046,63,0,3
rmse,0,67.44488066094057,63,0,4
rmse,0,84.29757495526363,64,1,0
rmse,0,101.96552860612329,64,1,1
rmse,0,85.02602101958963,64,1,2
rmse,0,92.95579447041405,63,1,3
rmse,0,79.34006241587062,63,1,4
rmse,0,62.3548535751142,64,2,0
rmse,0,86.75302732668531,64,2,1
rmse,0,116.32510066186138,64,2,2
rmse,0,106.65824043713359,63,2,3
rmse,0,86.10158162124712,63,2,4
rmse,0,90.27172601197118,64,3,0
rmse,0,93.23946934678145,64,3,1
rmse,0,82.07003842710006,64,3,2
rmse,0,60.20023692617744,63,3,3
rmse,0,93.825491130605,63,3,4
rmse,0,83.66267703639878,64,4,0
rmse,0,113.9942570224595,64,4,1
rmse,0,71.627018001997,64,4,2
rmse,0,92.03305121622799,63,4,3
rmse,0,97.48180352902888,63,4,4
