metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5558898552665739,52,0,0
rmse,0,0.5320730493796133,51,0,1
rmse,0,0.5606035970602462,51,0,2
rmse,0,0.45437057166343553,51,0,3
rmse,0,0.6739426370958377,51,0,4
rmse,0,0.5526256688475664,52,1,0
rmse,0,0.522006836714491,51,1,1
rmse,0,0.5236551831510416,51,1,2
rmse,0,0.525214773791894,51,1,3
rmse,0,0.6418844935510879,51,1,4
rmse,0,0.5506407765526226,52,2,0
rmse,0,0.532490171745288,51,2,1
rmse,0,0.533427070869772,51,2,2
rmse,0,0.6312949945415033,51,2,3
rmse,0,0.5340256291489308,51,2,4
rmse,0,0.6508836748469208,52,3,0
rmse,0,0.6116286047659495,51,3,1
rmse,0,0.49988383908496903,51,3,2
rmse,0,0.5305421276090281,51,3,3
rmse,0,0.49426775720106786,51,3,4
rmse,0,0.5928229533457747,52,4,0
rmse,0,0.6097709234529983,51,4,1
rmse,0,0.5304097033822014,51,4,2
rmse,0,0.5037663411095412,51,4,3
rmse,0,0.5307748389748437,51,4,4
