metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3580494790214114,52,0,0
rmse,0,0.3605909892872625,51,0,1
rmse,0,0.550887924196064,51,0,2
rmse,0,0.6065348571180742,51,0,3
rmse,0,0.5169983555348003,51,0,4
rmse,0,0.44581000084370326,52,1,0
rmse,0,0.5367016817974486,51,1,1
rmse,0,0.44318228625543654,51,1,2
rmse,0,0.3275925059392254,51,1,3
rmse,0,0.6421886300340812,51,1,4
rmse,0,0.6221219953632579,52,2,0
rmse,0,0.5272825629557032,51,2,1
rmse,0,0.4032944666271559,51,2,2
rmse,0,0.41158677854642484,51,2,3
rmse,0,0.38159064561195044,51,2,4
rmse,0,0.36481848555532276,52,3,0
rmse,0,0.31984100896180984,51,3,1
rmse,0,0.5485384467676767,51,3,2
rmse,0,0.45743403208878486,51,3,3
rmse,0,0.6381304662243761,51,3,4
rmse,0,0.5461362672047713,52,4,0
rmse,0,0.47378459851617677,51,4,1
rmse,0,0.6111141054953371,51,4,2
rmse,0,0.32889888654113303,51,4,3
rmse,0,0.5619487725281355,51,4,4
