metric,no_targets_columns,value,n_samples,seed,split
rmse,0,77.94393049856926,64,0,0
rmse,0,86.00003366792599,64,0,1
rmse,0,87.55729824984923,64,0,2
rmse,0,90.36775111915209,63,0,3
rmse,0,70.77209796087526,63,0,4
rmse,0,89.36628809580772,64,1,0
rmse,0,101.021090796244,64,1,1
rmse,0,86.09829325543372,64,1,2
rmse,0,79.61779026061136,63,1,3
rmse,0,83.202153398668,63,1,4
rmse,0,59.38558634580453,64,2,0
rmse,0,81.29470882956774,64,2,1
rmse,0,112.65005680815023,64,2,2
rmse,0,100.97343435327775,63,2,3
rmse,0,86.92424892766411,63,2,4
rmse,0,91.98398903359048,64,3,0
rmse,0,88.72411177079604,64,3,1
rmse,0,82.38887437039776,64,3,2
rmse,0,58.577846082772304,63,3,3
rmse,0,95.54463110979457,63,3,4
rmse,0,85.00786493118828,64,4,0
rmse,0,115.79789146456747,64,4,1
rmse,0,76.26252742013818,64,4,2
rmse,0,93.03535222427139,63,4,3
rmse,0,97.73797612096824,63,4,4
