metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.007313515904526,64,0,0
rmse,0,10.405590831010446,64,0,1
rmse,0,10.16729519985991,64,0,2
rmse,0,12.494145085030066,63,0,3
rmse,0,10.384067865584813,63,0,4
rmse,0,11.441011873042736,64,1,0
rmse,0,17.975692583678494,64,1,1
rmse,0,10.143164603736103,64,1,2
rmse,0,13.95997517055991,63,1,3
rmse,0,9.841685687607173,63,1,4
rmse,0,17.239512958480432,64,2,0
rmse,0,10.900190145967883,64,2,1
rmse,0,13.691459706421321,64,2,2
rmse,0,11.000095938322449,63,2,3
rmse,0,13.425028542621806,63,2,4
rmse,0,12.18480491776593,64,3,0
rmse,0,8.245708125749399,64,3,1
rmse,0,11.38825734480227,64,3,2
rmse,0,11.169412773766519,63,3,3
rmse,0,9.768598987699159,63,3,4
rmse,0,10.261795522688416,64,4,0
rmse,0,14.36640718224962,64,4,1
rmse,0,13.71398507145243,64,4,2
rmse,0,10.749885708413968,63,4,3
rmse,0,13.367358183943248,63,4,4
