metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.991895863274626,64,0,0
rmse,0,13.321386690142038,64,0,1
rmse,0,10.884926100601362,64,0,2
rmse,0,13.4219079695908,63,0,3
rmse,0,11.415400413881414,63,0,4
rmse,0,11.702363584080482,64,1,0
rmse,0,13.122331125863273,64,1,1
rmse,0,12.81558422920274,64,1,2
rmse,0,13.645682026127957,63,1,3
rmse,0,12.508382222327535,63,1,4
rmse,0,13.608720462935784,64,2,0
rmse,0,14.960425466771188,64,2,1
rmse,0,9.58490370348537,64,2,2
rmse,0,11.13211531992663,63,2,3
rmse,0,15.154563254160863,63,2,4
rmse,0,12.495119517138532,64,3,0
rmse,0,12.119613800437595,64,3,1
rmse,0,13.817871782391892,64,3,2
rmse,0,10.550094352974964,63,3,3
rmse,0,11.78210317603014,63,3,4
rmse,0,13.944545434788552,64,4,0
rmse,0,11.202815470344591,64,4,1
rmse,0,13.448807805458781,64,4,2
rmse,0,10.996193618265284,63,4,3
rmse,0,13.22135181828141,63,4,4
