metric,no_targets_columns,value,n_samples,seed,split
rmse,0,8.076201084364449,64,0,0
rmse,0,21.923850454106063,64,0,1
rmse,0,7.587230273144917,64,0,2
rmse,0,15.857825461449258,63,0,3
rmse,0,8.588336168441854,63,0,4
rmse,0,17.73416057126421,64,1,0
rmse,0,23.235347375966544,64,1,1
rmse,0,8.925188728476828,64,1,2
rmse,0,18.91024874619672,63,1,3
rmse,0,9.671726693870726,63,1,4
rmse,0,32.130488554144534,64,2,0
rmse,0,7.468434434972321,64,2,1
rmse,0,17.605863517784908,64,2,2
rmse,0,14.783784130052867,63,2,3
rmse,0,23.304186616238724,63,2,4
rmse,0,17.740221593710384,64,3,0
rmse,0,17.086180442130452,64,3,1
rmse,0,17.075762959308754,64,3,2
rmse,0,7.93336910077628,63,3,3
rmse,0,15.293825522212655,63,3,4
rmse,0,19.51144517476082,64,4,0
rmse,0,25.837481780090204,64,4,1
rmse,0,9.515836533957769,64,4,2
rmse,0,12.916623344049485,63,4,3
rmse,0,19.36130546160385,63,4,4
