metric,no_targets_columns,value,n_samples,seed,split
rmse,0,8.067147638522782,64,0,0
rmse,0,21.967262909968586,64,0,1
rmse,0,7.587478638623157,64,0,2
rmse,0,15.810410080038091,63,0,3
rmse,0,8.54490101962725,63,0,4
rmse,0,17.768207741213104,64,1,0
rmse,0,23.701964630770707,64,1,1
rmse,0,8.880193991946637,64,1,2
rmse,0,18.927408575217754,63,1,3
rmse,0,9.747289742477896,63,1,4
rmse,0,32.258027395100754,64,2,0
rmse,0,7.619793524182649,64,2,1
rmse,0,17.642223679690513,64,2,2
rmse,0,14.721904962973742,63,2,3
rmse,0,23.337420709227683,63,2,4
rmse,0,17.697619678208216,64,3,0
rmse,0,17.15095521240465,64,3,1
rmse,0,17.054648241176306,64,3,2
rmse,0,7.84406095395664,63,3,3
rmse,0,15.427145321915756,63,3,4
rmse,0,19.41302004402244,64,4,0
rmse,0,25.810305295242543,64,4,1
rmse,0,9.53997454126925,64,4,2
rmse,0,12.936099884737043,63,4,3
rmse,0,19.448263895943903,63,4,4
