metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.953224830540503,64,0,0
rmse,0,12.990409389865363,64,0,1
rmse,0,10.625942550509269,64,0,2
rmse,0,13.741054435903623,63,0,3
rmse,0,11.362384625419452,63,0,4
rmse,0,12.571335838079564,64,1,0
rmse,0,13.268500612945685,64,1,1
rmse,0,12.347395689941465,64,1,2
rmse,0,13.737677154007976,63,1,3
rmse,0,12.890091928377359,63,1,4
rmse,0,13.068857646224554,64,2,0
rmse,0,15.113059135627454,64,2,1
rmse,0,9.397574342175878,64,2,2
rmse,0,11.336644569590764,63,2,3
rmse,0,15.196858219838624,63,2,4
rmse,0,12.847953417209368,64,3,0
rmse,0,12.473003470173103,64,3,1
rmse,0,14.07260860940076,64,3,2
rmse,0,10.484985917313033,63,3,3
rmse,0,11.483845729631486,63,3,4
rmse,0,14.24752951063657,64,4,0
rmse,0,11.744564437217704,64,4,1
rmse,0,13.419235846040523,64,4,2
rmse,0,10.228031680752352,63,4,3
rmse,0,13.170608957803427,63,4,4
