metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.358560599784501,52,0,0
rmse,0,0.3609553709060912,51,0,1
rmse,0,0.5511250282284221,51,0,2
rmse,0,0.6069196954015178,51,0,3
rmse,0,0.5178710969570102,51,0,4
rmse,0,0.445982348629481,52,1,0
rmse,0,0.537046806213939,51,1,1
rmse,0,0.4435598867436662,51,1,2
rmse,0,0.32817539884883207,51,1,3
rmse,0,0.6428944587071738,51,1,4
rmse,0,0.6223815883414924,52,2,0
rmse,0,0.5279374958285205,51,2,1
rmse,0,0.40355999493311034,51,2,2
rmse,0,0.4128080456495451,51,2,3
rmse,0,0.381796316923987,51,2,4
rmse,0,0.3658591743499431,52,3,0
rmse,0,0.32100532787041736,51,3,1
rmse,0,0.5492253544484643,51,3,2
rmse,0,0.45659820816573193,51,3,3
rmse,0,0.639129270365492,51,3,4
rmse,0,0.5458562165371821,52,4,0
rmse,0,0.4732779984156017,51,4,1
rmse,0,0.6114700097475151,51,4,2
rmse,0,0.3292017277066466,51,4,3
rmse,0,0.5622701255341188,51,4,4
