metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.78659926175323,64,0,0
rmse,0,14.013841079752337,64,0,1
rmse,0,9.368797544987194,64,0,2
rmse,0,11.088485773103558,63,0,3
rmse,0,10.570479159851923,63,0,4
rmse,0,11.117877900770447,64,1,0
rmse,0,12.679436858314897,64,1,1
rmse,0,13.973606912198726,64,1,2
rmse,0,16.90774661614346,63,1,3
rmse,0,10.802298365029838,63,1,4
rmse,0,19.941437794827568,64,2,0
rmse,0,12.057450870237563,64,2,1
rmse,0,9.958171215572436,64,2,2
rmse,0,10.297169544821866,63,2,3
rmse,0,18.646700213519487,63,2,4
rmse,0,12.79451608887838,64,3,0
rmse,0,15.65715969015962,64,3,1
rmse,0,11.451329534026174,64,3,2
rmse,0,11.36078254851441,63,3,3
rmse,0,13.14496169596658,63,3,4
rmse,0,13.305483830913133,64,4,0
rmse,0,16.734533075368542,64,4,1
rmse,0,10.575197150222982,64,4,2
rmse,0,9.615261057685883,63,4,3
rmse,0,12.30158154366498,63,4,4
