metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.471225999395477,64,0,0
rmse,0,11.982345204910333,64,0,1
rmse,0,9.516639308478378,64,0,2
rmse,0,10.90555773672015,63,0,3
rmse,0,11.77622825768602,63,0,4
rmse,0,10.056787083750482,64,1,0
rmse,0,12.780484560255754,64,1,1
rmse,0,11.642531435003729,64,1,2
rmse,0,11.844572466026824,63,1,3
rmse,0,10.31905804243662,63,1,4
rmse,0,9.121020499037048,64,2,0
rmse,0,13.840506439874444,64,2,1
rmse,0,10.37730692470747,64,2,2
rmse,0,10.914389690882057,63,2,3
rmse,0,11.532631053017218,63,2,4
rmse,0,10.293485720104444,64,3,0
rmse,0,9.698495657768799,64,3,1
rmse,0,12.05913974572975,64,3,2
rmse,0,12.254412386603608,63,3,3
rmse,0,11.605759391153084,63,3,4
rmse,0,11.65544010764865,64,4,0
rmse,0,9.994170579110147,64,4,1
rmse,0,12.649970546293408,64,4,2
rmse,0,10.398223288947198,63,4,3
rmse,0,10.848583687274886,63,4,4
