metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.86016832187696,64,0,0
rmse,0,13.895816393268236,64,0,1
rmse,0,9.421308529202053,64,0,2
rmse,0,10.785388276270059,63,0,3
rmse,0,10.563666135759668,63,0,4
rmse,0,10.498518426061057,64,1,0
rmse,0,12.5120628498149,64,1,1
rmse,0,13.082590383035797,64,1,2
rmse,0,16.684793964353098,63,1,3
rmse,0,10.691685685097159,63,1,4
rmse,0,19.672116138753648,64,2,0
rmse,0,11.68946020845439,64,2,1
rmse,0,9.896721741829138,64,2,2
rmse,0,10.1988658795357,63,2,3
rmse,0,18.671224505140042,63,2,4
rmse,0,11.793365896251052,64,3,0
rmse,0,15.18401573935199,64,3,1
rmse,0,11.137623708530384,64,3,2
rmse,0,11.22266742482377,63,3,3
rmse,0,13.014982788936907,63,3,4
rmse,0,12.362646006598323,64,4,0
rmse,0,16.747897220280546,64,4,1
rmse,0,10.407326336026957,64,4,2
rmse,0,9.013326966276683,63,4,3
rmse,0,12.091836303924875,63,4,4
