metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.541005208991513,52,0,0
rmse,0,0.5121762717245476,51,0,1
rmse,0,0.5474539857990965,51,0,2
rmse,0,0.43719511273287404,51,0,3
rmse,0,0.6906974279158777,51,0,4
rmse,0,0.5395176474512284,52,1,0
rmse,0,0.5084436130201684,51,1,1
rmse,0,0.5126860878278376,51,1,2
rmse,0,0.5101455265616047,51,1,3
rmse,0,0.6301305073296503,51,1,4
rmse,0,0.53841748365814,52,2,0
rmse,0,0.5216260839688571,51,2,1
rmse,0,0.5167751397056961,51,2,2
rmse,0,0.6257707128230463,51,2,3
rmse,0,0.518953170453564,51,2,4
rmse,0,0.6321204485803902,52,3,0
rmse,0,0.6078606407958882,51,3,1
rmse,0,0.48465729911712435,51,3,2
rmse,0,0.5255868367902133,51,3,3
rmse,0,0.47991268747285903,51,3,4
rmse,0,0.5678548338063905,52,4,0
rmse,0,0.6109583093418977,51,4,1
rmse,0,0.5233172371103016,51,4,2
rmse,0,0.4833997041364305,51,4,3
rmse,0,0.5111482993517712,51,4,4
