metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5443294191325065,52,0,0
rmse,0,0.5132490492616385,51,0,1
rmse,0,0.5568264270954665,51,0,2
rmse,0,0.4403309128098949,51,0,3
rmse,0,0.6870011324809181,51,0,4
rmse,0,0.5398090937799847,52,1,0
rmse,0,0.5106476762945427,51,1,1
rmse,0,0.5186190782054997,51,1,2
rmse,0,0.5170006222749727,51,1,3
rmse,0,0.6313987642774311,51,1,4
rmse,0,0.538618999335146,52,2,0
rmse,0,0.5273783992932092,51,2,1
rmse,0,0.5198571684700188,51,2,2
rmse,0,0.626176888715434,51,2,3
rmse,0,0.5265618803977823,51,2,4
rmse,0,0.6382809456094101,52,3,0
rmse,0,0.6077724193544987,51,3,1
rmse,0,0.48667319137864884,51,3,2
rmse,0,0.5265971221267435,51,3,3
rmse,0,0.48685471280104636,51,3,4
rmse,0,0.5748974396323289,52,4,0
rmse,0,0.6138090244694427,51,4,1
rmse,0,0.5260933818719025,51,4,2
rmse,0,0.486314377787318,51,4,3
rmse,0,0.51426094407451,51,4,4
