metric,no_targets_columns,value,n_samples,seed,split
rmse,0,71.12494458214418,64,0,0
rmse,0,81.48399771152488,64,0,1
rmse,0,83.97965150090388,64,0,2
rmse,0,91.93526359818273,63,0,3
rmse,0,63.55919794711518,63,0,4
rmse,0,83.00735218143426,64,1,0
rmse,0,98.34632046030943,64,1,1
rmse,0,66.0419709991679,64,1,2
rmse,0,84.3071762112725,63,1,3
rmse,0,78.7106437610004,63,1,4
rmse,0,64.37349466606729,64,2,0
rmse,0,83.09840884038775,64,2,1
rmse,0,108.83022447112444,64,2,2
rmse,0,101.5622998221159,63,2,3
rmse,0,83.95413122815897,63,2,4
rmse,0,82.81811149200048,64,3,0
rmse,0,82.24059200334405,64,3,1
rmse,0,81.97239701827611,64,3,2
rmse,0,56.322799367094746,63,3,3
rmse,0,91.44630519729579,63,3,4
rmse,0,80.55171489798555,64,4,0
rmse,0,112.2650587480706,64,4,1
rmse,0,67.51790038678226,64,4,2
rmse,0,88.59619070997584,63,4,3
rmse,0,97.14752604685648,63,4,4
