metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.1042570850215516,112,0,0
rmse,0,2.0165859222279283,112,0,1
rmse,0,2.4080714387737316,112,0,2
rmse,0,2.083081775685831,111,0,3
rmse,0,2.088716207836612,111,0,4
rmse,0,1.874336977244839,112,1,0
rmse,0,2.3824646115773733,112,1,1
rmse,0,2.0604442619263383,112,1,2
rmse,0,2.160383994102688,111,1,3
rmse,0,2.2607587011669064,111,1,4
rmse,0,2.1061729585583504,112,2,0
rmse,0,2.0571840903179726,112,2,1
rmse,0,1.9221333778920122,112,2,2
rmse,0,2.3626195028678114,111,2,3
rmse,0,2.0732868995422113,111,2,4
rmse,0,1.8566594912415726,112,3,0
rmse,0,2.350948034179787,112,3,1
rmse,0,2.2777222364915546,112,3,2
rmse,0,2.0102375031128887,111,3,3
rmse,0,2.0754215414315076,111,3,4
rmse,0,2.1218270685971516,112,4,0
rmse,0,2.0140634133705677,112,4,1
rmse,0,2.1547283889655002,112,4,2
rmse,0,2.310849228997944,111,4,3
rmse,0,1.8839635675883761,111,4,4
