"","Monomer_ECFP6_count_bit0","Monomer_ECFP6_count_bit1","Monomer_ECFP6_count_bit2","Monomer_ECFP6_count_bit3","Monomer_ECFP6_count_bit4","Monomer_ECFP6_count_bit5","Monomer_ECFP6_count_bit6","Monomer_ECFP6_count_bit7","Monomer_ECFP6_count_bit8","Monomer_ECFP6_count_bit9","Monomer_ECFP6_count_bit10","Monomer_ECFP6_count_bit11","Monomer_ECFP6_count_bit12","Monomer_ECFP6_count_bit13","Monomer_ECFP6_count_bit14","Monomer_ECFP6_count_bit15","Monomer_ECFP6_count_bit16","Monomer_ECFP6_count_bit17","Monomer_ECFP6_count_bit18","Monomer_ECFP6_count_bit19","Monomer_ECFP6_count_bit20","Monomer_ECFP6_count_bit21","Monomer_ECFP6_count_bit22","Monomer_ECFP6_count_bit23","Monomer_ECFP6_count_bit24","Monomer_ECFP6_count_bit25","Monomer_ECFP6_count_bit26","Monomer_ECFP6_count_bit27","Monomer_ECFP6_count_bit28","Monomer_ECFP6_count_bit29","Monomer_ECFP6_count_bit30","Monomer_ECFP6_count_bit31","Monomer_ECFP6_count_bit32","Monomer_ECFP6_count_bit33","Monomer_ECFP6_count_bit34","Monomer_ECFP6_count_bit35","Monomer_ECFP6_count_bit36","Monomer_ECFP6_count_bit37","Monomer_ECFP6_count_bit38","Monomer_ECFP6_count_bit39","Monomer_ECFP6_count_bit40","Monomer_ECFP6_count_bit41","Monomer_ECFP6_count_bit42","Monomer_ECFP6_count_bit43","Monomer_ECFP6_count_bit44","Monomer_ECFP6_count_bit45","Monomer_ECFP6_count_bit46","Monomer_ECFP6_count_bit47","Monomer_ECFP6_count_bit48","Monomer_ECFP6_count_bit49","Monomer_ECFP6_count_bit50","Monomer_ECFP6_count_bit51","Monomer_ECFP6_count_bit52","Monomer_ECFP6_count_bit53","Monomer_ECFP6_count_bit54","Monomer_ECFP6_count_bit55","Monomer_ECFP6_count_bit56","Monomer_ECFP6_count_bit57","Monomer_ECFP6_count_bit58","Monomer_ECFP6_count_bit59","Monomer_ECFP6_count_bit60","Monomer_ECFP6_count_bit61","Monomer_ECFP6_count_bit62","Monomer_ECFP6_count_bit63","Monomer_ECFP6_count_bit64","Monomer_ECFP6_count_bit65","Monomer_ECFP6_count_bit66","Monomer_ECFP6_count_bit67","Monomer_ECFP6_count_bit68","Monomer_ECFP6_count_bit69","Monomer_ECFP6_count_bit70","Monomer_ECFP6_count_bit71","Monomer_ECFP6_count_bit72","Monomer_ECFP6_count_bit73","Monomer_ECFP6_count_bit74","Monomer_ECFP6_count_bit75","Monomer_ECFP6_count_bit76","Monomer_ECFP6_count_bit77","Monomer_ECFP6_count_bit78","Monomer_ECFP6_count_bit79","Monomer_ECFP6_count_bit80","Monomer_ECFP6_count_bit81","Monomer_ECFP6_count_bit82","Monomer_ECFP6_count_bit83","Monomer_ECFP6_count_bit84","Monomer_ECFP6_count_bit85","Monomer_ECFP6_count_bit86","Monomer_ECFP6_count_bit87","Monomer_ECFP6_count_bit88","Monomer_ECFP6_count_bit89","Monomer_ECFP6_count_bit90","Monomer_ECFP6_count_bit91","Monomer_ECFP6_count_bit92","Monomer_ECFP6_count_bit93","Monomer_ECFP6_count_bit94","Monomer_ECFP6_count_bit95","Monomer_ECFP6_count_bit96","Monomer_ECFP6_count_bit97","Monomer_ECFP6_count_bit98","Monomer_ECFP6_count_bit99","Monomer_ECFP6_count_bit100","Monomer_ECFP6_count_bit101","Monomer_ECFP6_count_bit102","Monomer_ECFP6_count_bit103","Monomer_ECFP6_count_bit104","Monomer_ECFP6_count_bit105","Monomer_ECFP6_count_bit106","Monomer_ECFP6_count_bit107","Monomer_ECFP6_count_bit108","Monomer_ECFP6_count_bit109","Monomer_ECFP6_count_bit110","Monomer_ECFP6_count_bit111","Monomer_ECFP6_count_bit112","Monomer_ECFP6_count_bit113","Monomer_ECFP6_count_bit114","Monomer_ECFP6_count_bit115","Monomer_ECFP6_count_bit116","Monomer_ECFP6_count_bit117","Monomer_ECFP6_count_bit118","Monomer_ECFP6_count_bit119","Monomer_ECFP6_count_bit120","Monomer_ECFP6_count_bit121","Monomer_ECFP6_count_bit122","Monomer_ECFP6_count_bit123","Monomer_ECFP6_count_bit124","Monomer_ECFP6_count_bit125","Monomer_ECFP6_count_bit126","Monomer_ECFP6_count_bit127","Monomer_ECFP6_count_bit128","Monomer_ECFP6_count_bit129","Monomer_ECFP6_count_bit130","Monomer_ECFP6_count_bit131","Monomer_ECFP6_count_bit132","Monomer_ECFP6_count_bit133","Monomer_ECFP6_count_bit134","Monomer_ECFP6_count_bit135","Monomer_ECFP6_count_bit136","Monomer_ECFP6_count_bit137","Monomer_ECFP6_count_bit138","Monomer_ECFP6_count_bit139","Monomer_ECFP6_count_bit140","Monomer_ECFP6_count_bit141","Monomer_ECFP6_count_bit142","Monomer_ECFP6_count_bit143","Monomer_ECFP6_count_bit144","Monomer_ECFP6_count_bit145","Monomer_ECFP6_count_bit146","Monomer_ECFP6_count_bit147","Monomer_ECFP6_count_bit148","Monomer_ECFP6_count_bit149","Monomer_ECFP6_count_bit150","Monomer_ECFP6_count_bit151","Monomer_ECFP6_count_bit152","Monomer_ECFP6_count_bit153","Monomer_ECFP6_count_bit154","Monomer_ECFP6_count_bit155","Monomer_ECFP6_count_bit156","Monomer_ECFP6_count_bit157","Monomer_ECFP6_count_bit158","Monomer_ECFP6_count_bit159","Monomer_ECFP6_count_bit160","Monomer_ECFP6_count_bit161","Monomer_ECFP6_count_bit162","Monomer_ECFP6_count_bit163","Monomer_ECFP6_count_bit164","Monomer_ECFP6_count_bit165","Monomer_ECFP6_count_bit166","Monomer_ECFP6_count_bit167","Monomer_ECFP6_count_bit168","Monomer_ECFP6_count_bit169","Monomer_ECFP6_count_bit170","Monomer_ECFP6_count_bit171","Monomer_ECFP6_count_bit172","Monomer_ECFP6_count_bit173","Monomer_ECFP6_count_bit174","Monomer_ECFP6_count_bit175","Monomer_ECFP6_count_bit176","Monomer_ECFP6_count_bit177","Monomer_ECFP6_count_bit178","Monomer_ECFP6_count_bit179","Monomer_ECFP6_count_bit180","Monomer_ECFP6_count_bit181","Monomer_ECFP6_count_bit182","Monomer_ECFP6_count_bit183","Monomer_ECFP6_count_bit184","Monomer_ECFP6_count_bit185","Monomer_ECFP6_count_bit186","Monomer_ECFP6_count_bit187","Monomer_ECFP6_count_bit188","Monomer_ECFP6_count_bit189","Monomer_ECFP6_count_bit190","Monomer_ECFP6_count_bit191","Monomer_ECFP6_count_bit192","Monomer_ECFP6_count_bit193","Monomer_ECFP6_count_bit194","Monomer_ECFP6_count_bit195","Monomer_ECFP6_count_bit196","Monomer_ECFP6_count_bit197","Monomer_ECFP6_count_bit198","Monomer_ECFP6_count_bit199","Monomer_ECFP6_count_bit200","Monomer_ECFP6_count_bit201","Monomer_ECFP6_count_bit202","Monomer_ECFP6_count_bit203","Monomer_ECFP6_count_bit204","Monomer_ECFP6_count_bit205","Monomer_ECFP6_count_bit206","Monomer_ECFP6_count_bit207","Monomer_ECFP6_count_bit208","Monomer_ECFP6_count_bit209","Monomer_ECFP6_count_bit210","Monomer_ECFP6_count_bit211","Monomer_ECFP6_count_bit212","Monomer_ECFP6_count_bit213","Monomer_ECFP6_count_bit214","Monomer_ECFP6_count_bit215","Monomer_ECFP6_count_bit216","Monomer_ECFP6_count_bit217","Monomer_ECFP6_count_bit218","Monomer_ECFP6_count_bit219","Monomer_ECFP6_count_bit220","Monomer_ECFP6_count_bit221","Monomer_ECFP6_count_bit222","Monomer_ECFP6_count_bit223","Monomer_ECFP6_count_bit224","Monomer_ECFP6_count_bit225","Monomer_ECFP6_count_bit226","Monomer_ECFP6_count_bit227","Monomer_ECFP6_count_bit228","Monomer_ECFP6_count_bit229","Monomer_ECFP6_count_bit230","Monomer_ECFP6_count_bit231","Monomer_ECFP6_count_bit232","Monomer_ECFP6_count_bit233","Monomer_ECFP6_count_bit234","Monomer_ECFP6_count_bit235","Monomer_ECFP6_count_bit236","Monomer_ECFP6_count_bit237","Monomer_ECFP6_count_bit238","Monomer_ECFP6_count_bit239","Monomer_ECFP6_count_bit240","Monomer_ECFP6_count_bit241","Monomer_ECFP6_count_bit242","Monomer_ECFP6_count_bit243","Monomer_ECFP6_count_bit244","Monomer_ECFP6_count_bit245","Monomer_ECFP6_count_bit246","Monomer_ECFP6_count_bit247","Monomer_ECFP6_count_bit248","Monomer_ECFP6_count_bit249","Monomer_ECFP6_count_bit250","Monomer_ECFP6_count_bit251","Monomer_ECFP6_count_bit252","Monomer_ECFP6_count_bit253","Monomer_ECFP6_count_bit254","Monomer_ECFP6_count_bit255","Monomer_ECFP6_count_bit256","Monomer_ECFP6_count_bit257","Monomer_ECFP6_count_bit258","Monomer_ECFP6_count_bit259","Monomer_ECFP6_count_bit260","Monomer_ECFP6_count_bit261","Monomer_ECFP6_count_bit262","Monomer_ECFP6_count_bit263","Monomer_ECFP6_count_bit264","Monomer_ECFP6_count_bit265","Monomer_ECFP6_count_bit266","Monomer_ECFP6_count_bit267","Monomer_ECFP6_count_bit268","Monomer_ECFP6_count_bit269","Monomer_ECFP6_count_bit270","Monomer_ECFP6_count_bit271","Monomer_ECFP6_count_bit272","Monomer_ECFP6_count_bit273","Monomer_ECFP6_count_bit274","Monomer_ECFP6_count_bit275","Monomer_ECFP6_count_bit276","Monomer_ECFP6_count_bit277","Monomer_ECFP6_count_bit278","Monomer_ECFP6_count_bit279","Monomer_ECFP6_count_bit280","Monomer_ECFP6_count_bit281","Monomer_ECFP6_count_bit282","Monomer_ECFP6_count_bit283","Monomer_ECFP6_count_bit284","Monomer_ECFP6_count_bit285","Monomer_ECFP6_count_bit286","Monomer_ECFP6_count_bit287","Monomer_ECFP6_count_bit288","Monomer_ECFP6_count_bit289","Monomer_ECFP6_count_bit290","Monomer_ECFP6_count_bit291","Monomer_ECFP6_count_bit292","Monomer_ECFP6_count_bit293","Monomer_ECFP6_count_bit294","Monomer_ECFP6_count_bit295","Monomer_ECFP6_count_bit296","Monomer_ECFP6_count_bit297","Monomer_ECFP6_count_bit298","Monomer_ECFP6_count_bit299","Monomer_ECFP6_count_bit300","Monomer_ECFP6_count_bit301","Monomer_ECFP6_count_bit302","Monomer_ECFP6_count_bit303","Monomer_ECFP6_count_bit304","Monomer_ECFP6_count_bit305","Monomer_ECFP6_count_bit306","Monomer_ECFP6_count_bit307","Monomer_ECFP6_count_bit308","Monomer_ECFP6_count_bit309","Monomer_ECFP6_count_bit310","Monomer_ECFP6_count_bit311","Monomer_ECFP6_count_bit312","Monomer_ECFP6_count_bit313","Monomer_ECFP6_count_bit314","Monomer_ECFP6_count_bit315","Monomer_ECFP6_count_bit316","Monomer_ECFP6_count_bit317","Monomer_ECFP6_count_bit318","Monomer_ECFP6_count_bit319","Monomer_ECFP6_count_bit320","Monomer_ECFP6_count_bit321","Monomer_ECFP6_count_bit322","Monomer_ECFP6_count_bit323","Monomer_ECFP6_count_bit324","Monomer_ECFP6_count_bit325","Monomer_ECFP6_count_bit326","Monomer_ECFP6_count_bit327","Monomer_ECFP6_count_bit328","Monomer_ECFP6_count_bit329","Monomer_ECFP6_count_bit330","Monomer_ECFP6_count_bit331","Monomer_ECFP6_count_bit332","Monomer_ECFP6_count_bit333","Monomer_ECFP6_count_bit334","Monomer_ECFP6_count_bit335","Monomer_ECFP6_count_bit336","Monomer_ECFP6_count_bit337","Monomer_ECFP6_count_bit338","Monomer_ECFP6_count_bit339","Monomer_ECFP6_count_bit340","Monomer_ECFP6_count_bit341","Monomer_ECFP6_count_bit342","Monomer_ECFP6_count_bit343","Monomer_ECFP6_count_bit344","Monomer_ECFP6_count_bit345","Monomer_ECFP6_count_bit346","Monomer_ECFP6_count_bit347","Monomer_ECFP6_count_bit348","Monomer_ECFP6_count_bit349","Monomer_ECFP6_count_bit350","Monomer_ECFP6_count_bit351","Monomer_ECFP6_count_bit352","Monomer_ECFP6_count_bit353","Monomer_ECFP6_count_bit354","Monomer_ECFP6_count_bit355","Monomer_ECFP6_count_bit356","Monomer_ECFP6_count_bit357","Monomer_ECFP6_count_bit358","Monomer_ECFP6_count_bit359","Monomer_ECFP6_count_bit360","Monomer_ECFP6_count_bit361","Monomer_ECFP6_count_bit362","Monomer_ECFP6_count_bit363","Monomer_ECFP6_count_bit364","Monomer_ECFP6_count_bit365","Monomer_ECFP6_count_bit366","Monomer_ECFP6_count_bit367","Monomer_ECFP6_count_bit368","Monomer_ECFP6_count_bit369","Monomer_ECFP6_count_bit370","Monomer_ECFP6_count_bit371","Monomer_ECFP6_count_bit372","Monomer_ECFP6_count_bit373","Monomer_ECFP6_count_bit374","Monomer_ECFP6_count_bit375","Monomer_ECFP6_count_bit376","Monomer_ECFP6_count_bit377","Monomer_ECFP6_count_bit378","Monomer_ECFP6_count_bit379","Monomer_ECFP6_count_bit380","Monomer_ECFP6_count_bit381","Monomer_ECFP6_count_bit382","Monomer_ECFP6_count_bit383","Monomer_ECFP6_count_bit384","Monomer_ECFP6_count_bit385","Monomer_ECFP6_count_bit386","Monomer_ECFP6_count_bit387","Monomer_ECFP6_count_bit388","Monomer_ECFP6_count_bit389","Monomer_ECFP6_count_bit390","Monomer_ECFP6_count_bit391","Monomer_ECFP6_count_bit392","Monomer_ECFP6_count_bit393","Monomer_ECFP6_count_bit394","Monomer_ECFP6_count_bit395","Monomer_ECFP6_count_bit396","Monomer_ECFP6_count_bit397","Monomer_ECFP6_count_bit398","Monomer_ECFP6_count_bit399","Monomer_ECFP6_count_bit400","Monomer_ECFP6_count_bit401","Monomer_ECFP6_count_bit402","Monomer_ECFP6_count_bit403","Monomer_ECFP6_count_bit404","Monomer_ECFP6_count_bit405","Monomer_ECFP6_count_bit406","Monomer_ECFP6_count_bit407","Monomer_ECFP6_count_bit408","Monomer_ECFP6_count_bit409","Monomer_ECFP6_count_bit410","Monomer_ECFP6_count_bit411","Monomer_ECFP6_count_bit412","Monomer_ECFP6_count_bit413","Monomer_ECFP6_count_bit414","Monomer_ECFP6_count_bit415","Monomer_ECFP6_count_bit416","Monomer_ECFP6_count_bit417","Monomer_ECFP6_count_bit418","Monomer_ECFP6_count_bit419","Monomer_ECFP6_count_bit420","Monomer_ECFP6_count_bit421","Monomer_ECFP6_count_bit422","Monomer_ECFP6_count_bit423","Monomer_ECFP6_count_bit424","Monomer_ECFP6_count_bit425","Monomer_ECFP6_count_bit426","Monomer_ECFP6_count_bit427","Monomer_ECFP6_count_bit428","Monomer_ECFP6_count_bit429","Monomer_ECFP6_count_bit430","Monomer_ECFP6_count_bit431","Monomer_ECFP6_count_bit432","Monomer_ECFP6_count_bit433","Monomer_ECFP6_count_bit434","Monomer_ECFP6_count_bit435","Monomer_ECFP6_count_bit436","Monomer_ECFP6_count_bit437","Monomer_ECFP6_count_bit438","Monomer_ECFP6_count_bit439","Monomer_ECFP6_count_bit440","Monomer_ECFP6_count_bit441","Monomer_ECFP6_count_bit442","Monomer_ECFP6_count_bit443","Monomer_ECFP6_count_bit444","Monomer_ECFP6_count_bit445","Monomer_ECFP6_count_bit446","Monomer_ECFP6_count_bit447","Monomer_ECFP6_count_bit448","Monomer_ECFP6_count_bit449","Monomer_ECFP6_count_bit450","Monomer_ECFP6_count_bit451","Monomer_ECFP6_count_bit452","Monomer_ECFP6_count_bit453","Monomer_ECFP6_count_bit454","Monomer_ECFP6_count_bit455","Monomer_ECFP6_count_bit456","Monomer_ECFP6_count_bit457","Monomer_ECFP6_count_bit458","Monomer_ECFP6_count_bit459","Monomer_ECFP6_count_bit460","Monomer_ECFP6_count_bit461","Monomer_ECFP6_count_bit462","Monomer_ECFP6_count_bit463","Monomer_ECFP6_count_bit464","Monomer_ECFP6_count_bit465","Monomer_ECFP6_count_bit466","Monomer_ECFP6_count_bit467","Monomer_ECFP6_count_bit468","Monomer_ECFP6_count_bit469","Monomer_ECFP6_count_bit470","Monomer_ECFP6_count_bit471","Monomer_ECFP6_count_bit472","Monomer_ECFP6_count_bit473","Monomer_ECFP6_count_bit474","Monomer_ECFP6_count_bit475","Monomer_ECFP6_count_bit476","Monomer_ECFP6_count_bit477","Monomer_ECFP6_count_bit478","Monomer_ECFP6_count_bit479","Monomer_ECFP6_count_bit480","Monomer_ECFP6_count_bit481","Monomer_ECFP6_count_bit482","Monomer_ECFP6_count_bit483","Monomer_ECFP6_count_bit484","Monomer_ECFP6_count_bit485","Monomer_ECFP6_count_bit486","Monomer_ECFP6_count_bit487","Monomer_ECFP6_count_bit488","Monomer_ECFP6_count_bit489","Monomer_ECFP6_count_bit490","Monomer_ECFP6_count_bit491","Monomer_ECFP6_count_bit492","Monomer_ECFP6_count_bit493","Monomer_ECFP6_count_bit494","Monomer_ECFP6_count_bit495","Monomer_ECFP6_count_bit496","Monomer_ECFP6_count_bit497","Monomer_ECFP6_count_bit498","Monomer_ECFP6_count_bit499","Monomer_ECFP6_count_bit500","Monomer_ECFP6_count_bit501","Monomer_ECFP6_count_bit502","Monomer_ECFP6_count_bit503","Monomer_ECFP6_count_bit504","Monomer_ECFP6_count_bit505","Monomer_ECFP6_count_bit506","Monomer_ECFP6_count_bit507","Monomer_ECFP6_count_bit508","Monomer_ECFP6_count_bit509","Monomer_ECFP6_count_bit510","Monomer_ECFP6_count_bit511","substructure.cluster","Xn","Mw..g.mol.","PDI","Concentration..mg.ml.","Temperature.SANS.SLS.DLS.SEC..K.","polymer.dP","polymer.dD","polymer.dH","solvent.dP","solvent.dD","solvent.dH","log.Rg..nm.","Rg1..nm."
"1",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"PPV",2346.5974337211,611000,1.96165174783051,0.1,310.476190202429,3.5,17.2,4,1,17.6,3.1,1.71933128698373,52.4
"2",0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"PPV",853.399374173792,306000,1.96165174783051,0.1,310.476190202429,2.5,16.8,3.1,1,17.6,3.1,1.62428209583567,42.1
"3",0,4,0,0,2,0,0,4,2,0,2,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,20,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,0,0,0,0,"PPV",1018.24202727561,920000,1.96165174783051,0.1,310.476190202429,2.4,18.1,1,1,17.6,3.1,1.96425963019685,92.1
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fluorene",118.361770177465,46000,1.96165174783051,0.05,303,1,17.3,0.9,1.622,17.934,2.522,1.72115084374968,52.62
