metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.055802570718907,64,0,0
rmse,0,12.283229423490452,64,0,1
rmse,0,10.47684262449572,64,0,2
rmse,0,12.52221926409413,63,0,3
rmse,0,9.763835409844223,63,0,4
rmse,0,12.212376068425014,64,1,0
rmse,0,17.88396521827212,64,1,1
rmse,0,10.519372367320695,64,1,2
rmse,0,15.317133187860831,63,1,3
rmse,0,10.268218916814007,63,1,4
rmse,0,17.021663298623288,64,2,0
rmse,0,11.585973006887382,64,2,1
rmse,0,13.915436089162654,64,2,2
rmse,0,11.196330293593467,63,2,3
rmse,0,13.666875519328633,63,2,4
rmse,0,12.171119217029215,64,3,0
rmse,0,9.129307359950126,64,3,1
rmse,0,12.30413867322736,64,3,2
rmse,0,11.70395759203308,63,3,3
rmse,0,9.687022925842284,63,3,4
rmse,0,10.930968976249268,64,4,0
rmse,0,14.825229687572735,64,4,1
rmse,0,12.737838624951005,64,4,2
rmse,0,11.440257824484949,63,4,3
rmse,0,13.473864819878122,63,4,4
