metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.81763182654822,112,0,0
rmse,0,2.6641090798295437,112,0,1
rmse,0,2.6104326970052507,112,0,2
rmse,0,2.515083261279775,111,0,3
rmse,0,2.3724069911851773,111,0,4
rmse,0,2.160051407577228,112,1,0
rmse,0,2.784737632792994,112,1,1
rmse,0,2.682133432537355,112,1,2
rmse,0,2.826163670037711,111,1,3
rmse,0,2.6573655557110114,111,1,4
rmse,0,2.7003861142274226,112,2,0
rmse,0,2.6515137528417116,112,2,1
rmse,0,2.468926321466948,112,2,2
rmse,0,3.0616740472869433,111,2,3
rmse,0,2.4495277979132357,111,2,4
rmse,0,2.7104155092860633,112,3,0
rmse,0,2.738141270463975,112,3,1
rmse,0,2.7604052837466067,112,3,2
rmse,0,2.4529725340591515,111,3,3
rmse,0,2.645215074827175,111,3,4
rmse,0,2.6592045054044813,112,4,0
rmse,0,2.8456681138233826,112,4,1
rmse,0,2.583498205151006,112,4,2
rmse,0,3.0252602771153674,111,4,3
rmse,0,2.733575191368079,111,4,4
