metric,no_targets_columns,value,n_samples,seed,split
rmse,0,81.00851850297116,64,0,0
rmse,0,89.09314638342953,64,0,1
rmse,0,96.8520018449618,64,0,2
rmse,0,94.05269131994541,63,0,3
rmse,0,79.8046793274954,63,0,4
rmse,0,95.15321521599412,64,1,0
rmse,0,101.99698605261787,64,1,1
rmse,0,87.58710136540691,64,1,2
rmse,0,75.67988027834808,63,1,3
rmse,0,88.30008181520671,63,1,4
rmse,0,60.524194626179316,64,2,0
rmse,0,79.62528518325755,64,2,1
rmse,0,117.61453354946711,64,2,2
rmse,0,105.29202758701427,63,2,3
rmse,0,90.57684584459004,63,2,4
rmse,0,96.0720927751852,64,3,0
rmse,0,92.94245233268337,64,3,1
rmse,0,87.10765277732335,64,3,2
rmse,0,64.57172263991988,63,3,3
rmse,0,101.68629955366625,63,3,4
rmse,0,88.48248102165829,64,4,0
rmse,0,120.85190042519342,64,4,1
rmse,0,81.18548119524864,64,4,2
rmse,0,97.50028483187411,63,4,3
rmse,0,102.59633215343466,63,4,4
