metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.878748614052121,64,0,0
rmse,0,13.870290600192241,64,0,1
rmse,0,9.37003342630997,64,0,2
rmse,0,10.827173108106864,63,0,3
rmse,0,10.733355939551874,63,0,4
rmse,0,10.28641398426247,64,1,0
rmse,0,12.393647397990234,64,1,1
rmse,0,13.039787619675435,64,1,2
rmse,0,16.639385919474964,63,1,3
rmse,0,10.677736816602804,63,1,4
rmse,0,19.669461409045592,64,2,0
rmse,0,11.669761674713081,64,2,1
rmse,0,9.856350081859501,64,2,2
rmse,0,10.299464285269883,63,2,3
rmse,0,18.654315650513325,63,2,4
rmse,0,11.631575709924986,64,3,0
rmse,0,15.059989532186618,64,3,1
rmse,0,11.30291096160012,64,3,2
rmse,0,11.234239826504176,63,3,3
rmse,0,13.087031599122458,63,3,4
rmse,0,12.27616148421484,64,4,0
rmse,0,16.84193191228881,64,4,1
rmse,0,10.367430299961747,64,4,2
rmse,0,8.983177998244575,63,4,3
rmse,0,12.064241457107949,63,4,4
