metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.37021987446226684,52,0,0
rmse,0,0.37402605080864,51,0,1
rmse,0,0.5520043555513766,51,0,2
rmse,0,0.6159247609984727,51,0,3
rmse,0,0.5381685796542103,51,0,4
rmse,0,0.4729563510730247,52,1,0
rmse,0,0.5462595251015955,51,1,1
rmse,0,0.4719119439412302,51,1,2
rmse,0,0.3294660859731273,51,1,3
rmse,0,0.6557415480535662,51,1,4
rmse,0,0.6365375017116917,52,2,0
rmse,0,0.5398136816010021,51,2,1
rmse,0,0.42726955235926506,51,2,2
rmse,0,0.4305313813605746,51,2,3
rmse,0,0.40203551229548234,51,2,4
rmse,0,0.38040551486504676,52,3,0
rmse,0,0.32077881196759667,51,3,1
rmse,0,0.5647435268713237,51,3,2
rmse,0,0.47094763478024393,51,3,3
rmse,0,0.6554025500174637,51,3,4
rmse,0,0.5475260606336453,52,4,0
rmse,0,0.47771827328624433,51,4,1
rmse,0,0.6245754461165255,51,4,2
rmse,0,0.3514782433855277,51,4,3
rmse,0,0.5779334902391184,51,4,4
