metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.40784447791698286,52,0,0
rmse,0,0.3689763803229715,51,0,1
rmse,0,0.4761848820778979,51,0,2
rmse,0,0.37065264743471193,51,0,3
rmse,0,0.5654275875483334,51,0,4
rmse,0,0.3527491745943304,52,1,0
rmse,0,0.40967808836002123,51,1,1
rmse,0,0.39558044104031503,51,1,2
rmse,0,0.46525005404322467,51,1,3
rmse,0,0.5516186431370221,51,1,4
rmse,0,0.43009295789409285,52,2,0
rmse,0,0.38899736444127747,51,2,1
rmse,0,0.3864466921133837,51,2,2
rmse,0,0.498988618173665,51,2,3
rmse,0,0.463130440434278,51,2,4
rmse,0,0.6136131209809161,52,3,0
rmse,0,0.4459444337245532,51,3,1
rmse,0,0.41665719180368876,51,3,2
rmse,0,0.3778337218089121,51,3,3
rmse,0,0.3943825104176736,51,3,4
rmse,0,0.576661749871107,52,4,0
rmse,0,0.4649635505349462,51,4,1
rmse,0,0.39408818282286406,51,4,2
rmse,0,0.3143815699147451,51,4,3
rmse,0,0.4080299300359942,51,4,4
