metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5267942954140873,52,0,0
rmse,0,0.513565002480006,51,0,1
rmse,0,0.5316248580671267,51,0,2
rmse,0,0.4177298740415888,51,0,3
rmse,0,0.6820321051028375,51,0,4
rmse,0,0.541959225566292,52,1,0
rmse,0,0.4858895683750791,51,1,1
rmse,0,0.49858648286573826,51,1,2
rmse,0,0.4875036234112691,51,1,3
rmse,0,0.642257782646912,51,1,4
rmse,0,0.5427637298806501,52,2,0
rmse,0,0.5044030551412408,51,2,1
rmse,0,0.5060859434252257,51,2,2
rmse,0,0.6272555969031957,51,2,3
rmse,0,0.49365074737308645,51,2,4
rmse,0,0.6203075186190089,52,3,0
rmse,0,0.5956629413477704,51,3,1
rmse,0,0.4750662063654306,51,3,2
rmse,0,0.5146886265092413,51,3,3
rmse,0,0.46784115354549466,51,3,4
rmse,0,0.5451854559560093,52,4,0
rmse,0,0.6005484183868152,51,4,1
rmse,0,0.517891644571699,51,4,2
rmse,0,0.48185699282586364,51,4,3
rmse,0,0.4974870142768445,51,4,4
