metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.2717007468200956,112,0,0
rmse,0,2.20612945919831,112,0,1
rmse,0,2.2783881718052936,112,0,2
rmse,0,2.189196540796583,111,0,3
rmse,0,2.038256921619952,111,0,4
rmse,0,1.8721380344752716,112,1,0
rmse,0,2.390238255959067,112,1,1
rmse,0,2.108467628655329,112,1,2
rmse,0,2.3990416251738074,111,1,3
rmse,0,2.2347851130399676,111,1,4
rmse,0,2.303676447765618,112,2,0
rmse,0,2.213388122616853,112,2,1
rmse,0,2.060722538231127,112,2,2
rmse,0,2.4165571953040477,111,2,3
rmse,0,2.1617305609015456,111,2,4
rmse,0,2.345463535963733,112,3,0
rmse,0,2.4176044242945554,112,3,1
rmse,0,2.3868333626464304,112,3,2
rmse,0,1.9683995126680296,111,3,3
rmse,0,2.2044004258238155,111,3,4
rmse,0,2.1830846050739274,112,4,0
rmse,0,2.2642845265953424,112,4,1
rmse,0,2.1128361856237254,112,4,2
rmse,0,2.3879542588894522,111,4,3
rmse,0,2.2157649342158847,111,4,4
