metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.887630703477145,64,0,0
rmse,0,10.613680129392415,64,0,1
rmse,0,10.343233910015766,64,0,2
rmse,0,12.529844799931876,63,0,3
rmse,0,10.151788416556204,63,0,4
rmse,0,11.434360843045447,64,1,0
rmse,0,18.025474106753897,64,1,1
rmse,0,10.157021486058978,64,1,2
rmse,0,14.727175085334496,63,1,3
rmse,0,9.53050054460472,63,1,4
rmse,0,19.509851217755475,64,2,0
rmse,0,10.555413374894437,64,2,1
rmse,0,14.208886240507873,64,2,2
rmse,0,11.381398063123232,63,2,3
rmse,0,13.162231070442626,63,2,4
rmse,0,11.917739442906084,64,3,0
rmse,0,8.392749565076294,64,3,1
rmse,0,11.495170275389327,64,3,2
rmse,0,11.18048959428432,63,3,3
rmse,0,11.747428819421033,63,3,4
rmse,0,10.076461006286195,64,4,0
rmse,0,14.324390045438891,64,4,1
rmse,0,13.600915554460045,64,4,2
rmse,0,11.096198198672495,63,4,3
rmse,0,14.850078150394685,63,4,4
