metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.2445832824370493,112,0,0
rmse,0,2.1453276353544557,112,0,1
rmse,0,2.2247858851776736,112,0,2
rmse,0,2.1153404493531096,111,0,3
rmse,0,2.089122316357413,111,0,4
rmse,0,1.8542174444700243,112,1,0
rmse,0,2.414000633321807,112,1,1
rmse,0,1.9825810916797093,112,1,2
rmse,0,2.3933846647047967,111,1,3
rmse,0,2.208533388566536,111,1,4
rmse,0,2.252890251970642,112,2,0
rmse,0,2.248775073693299,112,2,1
rmse,0,2.0537177878207595,112,2,2
rmse,0,2.412450937974427,111,2,3
rmse,0,2.139755596153708,111,2,4
rmse,0,2.2149182529111227,112,3,0
rmse,0,2.238455250405614,112,3,1
rmse,0,2.358057342254032,112,3,2
rmse,0,2.014426659972465,111,3,3
rmse,0,2.2667508920643984,111,3,4
rmse,0,2.131106258134163,112,4,0
rmse,0,2.227179222972326,112,4,1
rmse,0,2.0024946450907883,112,4,2
rmse,0,2.374124640632592,111,4,3
rmse,0,2.1206667021931858,111,4,4
