metric,no_targets_columns,value,n_samples,seed,split
rmse,0,32.47720906348619,64,0,0
rmse,0,33.19563443493386,64,0,1
rmse,0,27.925881114633505,64,0,2
rmse,0,34.83950613964098,63,0,3
rmse,0,34.93377909777959,63,0,4
rmse,0,32.12569392281572,64,1,0
rmse,0,38.22384956236375,64,1,1
rmse,0,32.75668742088991,64,1,2
rmse,0,34.611026483401325,63,1,3
rmse,0,27.073858969969823,63,1,4
rmse,0,43.51705259591679,64,2,0
rmse,0,24.678900427749753,64,2,1
rmse,0,38.82201745135854,64,2,2
rmse,0,33.357359803642765,63,2,3
rmse,0,29.30999543030914,63,2,4
rmse,0,30.546142839543702,64,3,0
rmse,0,32.91118320704668,64,3,1
rmse,0,34.43176228439565,64,3,2
rmse,0,30.891144821478257,63,3,3
rmse,0,32.91257768902826,63,3,4
rmse,0,35.18103647773368,64,4,0
rmse,0,38.51658664000385,64,4,1
rmse,0,29.849795392126445,64,4,2
rmse,0,30.797565719225357,63,4,3
rmse,0,35.02795001656279,63,4,4
