metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.8189124642875902,52,0,0
rmse,0,0.8577646625797947,51,0,1
rmse,0,0.9419014503611742,51,0,2
rmse,0,0.9563380199758268,51,0,3
rmse,0,0.9312068064365637,51,0,4
rmse,0,0.8753494797068876,52,1,0
rmse,0,0.8792694541225151,51,1,1
rmse,0,0.9805328646421735,51,1,2
rmse,0,0.886382004843925,51,1,3
rmse,0,1.0771268552834405,51,1,4
rmse,0,1.0612005836230145,52,2,0
rmse,0,1.0340935616778988,51,2,1
rmse,0,0.8524847195390655,51,2,2
rmse,0,0.9355022709911499,51,2,3
rmse,0,0.6926713808407159,51,2,4
rmse,0,0.8079311379514604,52,3,0
rmse,0,0.8207956498346669,51,3,1
rmse,0,0.9762728003219326,51,3,2
rmse,0,0.9042685986382297,51,3,3
rmse,0,1.1629501299817817,51,3,4
rmse,0,1.0950535255812388,52,4,0
rmse,0,0.8943661124754945,51,4,1
rmse,0,0.9555280928268344,51,4,2
rmse,0,0.9067849301923159,51,4,3
rmse,0,0.8653231743079653,51,4,4
