metric,no_targets_columns,value,n_samples,seed,split
rmse,0,73.76248866735254,64,0,0
rmse,0,82.60042669982371,64,0,1
rmse,0,84.44560082220612,64,0,2
rmse,0,90.12520195435467,63,0,3
rmse,0,65.91780064291713,63,0,4
rmse,0,84.42966556025141,64,1,0
rmse,0,99.73033208752256,64,1,1
rmse,0,75.84282241403552,64,1,2
rmse,0,81.76655230407441,63,1,3
rmse,0,78.39680912047208,63,1,4
rmse,0,60.70346041008331,64,2,0
rmse,0,80.3962801665644,64,2,1
rmse,0,109.3953091026688,64,2,2
rmse,0,101.77366767426368,63,2,3
rmse,0,83.65199493564322,63,2,4
rmse,0,85.66131270118731,64,3,0
rmse,0,84.03054222395171,64,3,1
rmse,0,79.39465457036601,64,3,2
rmse,0,56.93760188780642,63,3,3
rmse,0,93.58547565926901,63,3,4
rmse,0,80.90818949331195,64,4,0
rmse,0,113.41138313798534,64,4,1
rmse,0,70.81992772649868,64,4,2
rmse,0,89.71951372123054,63,4,3
rmse,0,96.75584449493935,63,4,4
