metric,no_targets_columns,value,n_samples,seed,split
rmse,0,8.832153397826033,64,0,0
rmse,0,22.34801003718501,64,0,1
rmse,0,8.008894262040286,64,0,2
rmse,0,16.058445944589756,63,0,3
rmse,0,9.483633036815858,63,0,4
rmse,0,18.254154630163583,64,1,0
rmse,0,24.246111967118065,64,1,1
rmse,0,8.722056571500074,64,1,2
rmse,0,19.021381829399047,63,1,3
rmse,0,10.487360544041865,63,1,4
rmse,0,33.02083831583958,64,2,0
rmse,0,8.462708695711981,64,2,1
rmse,0,17.92057187429501,64,2,2
rmse,0,15.123631448204572,63,2,3
rmse,0,23.664838292547703,63,2,4
rmse,0,17.907990907857574,64,3,0
rmse,0,17.04848417057964,64,3,1
rmse,0,17.59934936338317,64,3,2
rmse,0,7.853061799452505,63,3,3
rmse,0,16.48096002214674,63,3,4
rmse,0,19.547544044987234,64,4,0
rmse,0,25.96049809376448,64,4,1
rmse,0,10.030044276640714,64,4,2
rmse,0,12.962575316089762,63,4,3
rmse,0,20.114131998229862,63,4,4
