metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.947614805517091,64,0,0
rmse,0,17.939910561621705,64,0,1
rmse,0,10.8954445861978,64,0,2
rmse,0,17.21273679435895,63,0,3
rmse,0,10.999673655303196,63,0,4
rmse,0,17.231775436863668,64,1,0
rmse,0,22.170314619463404,64,1,1
rmse,0,13.074060307259213,64,1,2
rmse,0,19.929251240912045,63,1,3
rmse,0,11.403089010952492,63,1,4
rmse,0,29.11376189670592,64,2,0
rmse,0,12.850637320143356,64,2,1
rmse,0,17.86934997631627,64,2,2
rmse,0,15.39484540486118,63,2,3
rmse,0,20.840228484108973,63,2,4
rmse,0,15.5500658720128,64,3,0
rmse,0,19.055602182818777,64,3,1
rmse,0,14.80910512386376,64,3,2
rmse,0,10.87759677413513,63,3,3
rmse,0,14.139912564484064,63,3,4
rmse,0,17.23990599889268,64,4,0
rmse,0,25.55040774622182,64,4,1
rmse,0,12.304801512473539,64,4,2
rmse,0,15.551784143480216,63,4,3
rmse,0,18.7141779651525,63,4,4
