metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.902456455282568,64,0,0
rmse,0,10.724473181123138,64,0,1
rmse,0,9.046984078187517,64,0,2
rmse,0,10.818902687677795,63,0,3
rmse,0,10.405630984650685,63,0,4
rmse,0,9.249907250309617,64,1,0
rmse,0,11.812707294646186,64,1,1
rmse,0,11.009738623398173,64,1,2
rmse,0,11.521979706423025,63,1,3
rmse,0,9.037602268844624,63,1,4
rmse,0,8.49599055005826,64,2,0
rmse,0,12.64945956371218,64,2,1
rmse,0,8.881007463721941,64,2,2
rmse,0,10.467159978072061,63,2,3
rmse,0,10.897713927188729,63,2,4
rmse,0,10.213048271819545,64,3,0
rmse,0,9.26413179174364,64,3,1
rmse,0,11.349139659813906,64,3,2
rmse,0,10.798219095056051,63,3,3
rmse,0,10.59682950840951,63,3,4
rmse,0,11.632547368667126,64,4,0
rmse,0,8.972182025896888,64,4,1
rmse,0,10.975263663809693,64,4,2
rmse,0,10.051509921513457,63,4,3
rmse,0,10.593891923808028,63,4,4
