metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.815617151721177,64,0,0
rmse,0,10.471845821812153,64,0,1
rmse,0,10.968256498369035,64,0,2
rmse,0,13.514574164101694,63,0,3
rmse,0,11.925486688062508,63,0,4
rmse,0,12.224166435735311,64,1,0
rmse,0,18.239315739134252,64,1,1
rmse,0,10.896768013018857,64,1,2
rmse,0,13.437738229868462,63,1,3
rmse,0,11.281469884879584,63,1,4
rmse,0,17.408430080830048,64,2,0
rmse,0,11.209204925382576,64,2,1
rmse,0,14.292217034528266,64,2,2
rmse,0,11.671642539294446,63,2,3
rmse,0,14.372220372447554,63,2,4
rmse,0,13.228257247855845,64,3,0
rmse,0,8.74131477776775,64,3,1
rmse,0,12.779718244876765,64,3,2
rmse,0,10.98829007323168,63,3,3
rmse,0,11.432083882969257,63,3,4
rmse,0,11.206994011721823,64,4,0
rmse,0,15.302922069039692,64,4,1
rmse,0,14.463475098999021,64,4,2
rmse,0,11.774298589794673,63,4,3
rmse,0,13.77752613917451,63,4,4
