metric,no_targets_columns,value,n_samples,seed,split
rmse,0,78.55891526372545,64,0,0
rmse,0,84.1215480424248,64,0,1
rmse,0,87.41724055909675,64,0,2
rmse,0,90.67523855076823,63,0,3
rmse,0,68.78695243271109,63,0,4
rmse,0,88.79744224848002,64,1,0
rmse,0,99.5533686428968,64,1,1
rmse,0,83.69912061940882,64,1,2
rmse,0,83.13814734925896,63,1,3
rmse,0,79.87412034563111,63,1,4
rmse,0,61.29889677220356,64,2,0
rmse,0,82.89768892090709,64,2,1
rmse,0,111.49214505747443,64,2,2
rmse,0,103.72733848298864,63,2,3
rmse,0,85.48528703384653,63,2,4
rmse,0,87.96653779370817,64,3,0
rmse,0,87.4320718189819,64,3,1
rmse,0,81.1899657022293,64,3,2
rmse,0,59.97049395982329,63,3,3
rmse,0,95.10852694024697,63,3,4
rmse,0,84.77376498024056,64,4,0
rmse,0,114.2442933998573,64,4,1
rmse,0,73.51921671470346,64,4,2
rmse,0,92.61400428775447,63,4,3
rmse,0,97.23391892647204,63,4,4
