metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.43702450184288755,52,0,0
rmse,0,0.5844291981298412,51,0,1
rmse,0,0.6510622097147368,51,0,2
rmse,0,0.7099491202409421,51,0,3
rmse,0,0.6691853813133725,51,0,4
rmse,0,0.6240056359170364,52,1,0
rmse,0,0.7022621787995126,51,1,1
rmse,0,0.5525405546849335,51,1,2
rmse,0,0.44230770397477076,51,1,3
rmse,0,0.8662811483373938,51,1,4
rmse,0,0.7446060477515468,52,2,0
rmse,0,0.5833203358092419,51,2,1
rmse,0,0.6254074379804979,51,2,2
rmse,0,0.752750166548652,51,2,3
rmse,0,0.4782157023844663,51,2,4
rmse,0,0.71154191471265,52,3,0
rmse,0,0.35290633573380253,51,3,1
rmse,0,0.6504602917011078,51,3,2
rmse,0,0.6758261183939341,51,3,3
rmse,0,0.7412441343267205,51,3,4
rmse,0,0.6434145800447766,52,4,0
rmse,0,0.5488637713903449,51,4,1
rmse,0,0.6794422730055387,51,4,2
rmse,0,0.4789654814308446,51,4,3
rmse,0,0.7187661775690248,51,4,4
