metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.35613549291677654,52,0,0
rmse,0,0.3648517441659253,51,0,1
rmse,0,0.56375625498593,51,0,2
rmse,0,0.6096898984845632,51,0,3
rmse,0,0.5195277312005592,51,0,4
rmse,0,0.4543757813540242,52,1,0
rmse,0,0.5417763831080498,51,1,1
rmse,0,0.44777950096665076,51,1,2
rmse,0,0.3286183922829772,51,1,3
rmse,0,0.6445270212529044,51,1,4
rmse,0,0.6273335714123431,52,2,0
rmse,0,0.5329377415928112,51,2,1
rmse,0,0.4034104607591832,51,2,2
rmse,0,0.4154718417339914,51,2,3
rmse,0,0.3852569481522552,51,2,4
rmse,0,0.37110503737238726,52,3,0
rmse,0,0.3224484627053597,51,3,1
rmse,0,0.5565053690217194,51,3,2
rmse,0,0.4663377418296334,51,3,3
rmse,0,0.6407503016677129,51,3,4
rmse,0,0.5464473468958678,52,4,0
rmse,0,0.47392844556588726,51,4,1
rmse,0,0.6121170501709106,51,4,2
rmse,0,0.32634150418203944,51,4,3
rmse,0,0.5683337197264969,51,4,4
