metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.280883443544173,64,0,0
rmse,0,21.963796803415832,64,0,1
rmse,0,8.064948359178537,64,0,2
rmse,0,15.770207271942025,63,0,3
rmse,0,8.049253894605503,63,0,4
rmse,0,18.29262033099288,64,1,0
rmse,0,22.879303353642126,64,1,1
rmse,0,14.617850731535068,64,1,2
rmse,0,20.848308361740575,63,1,3
rmse,0,9.220793446704144,63,1,4
rmse,0,32.0921789282259,64,2,0
rmse,0,7.502896169083089,64,2,1
rmse,0,19.70979953892238,64,2,2
rmse,0,15.673833149719906,63,2,3
rmse,0,23.17331848831102,63,2,4
rmse,0,20.554707040485972,64,3,0
rmse,0,18.814095575003197,64,3,1
rmse,0,17.482923690202625,64,3,2
rmse,0,10.603319206610033,63,3,3
rmse,0,14.111790039975078,63,3,4
rmse,0,20.79934235661532,64,4,0
rmse,0,26.69637368607366,64,4,1
rmse,0,9.041403087329558,64,4,2
rmse,0,14.164476821945797,63,4,3
rmse,0,18.906599053322378,63,4,4
