metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.8005542988822048,52,0,0
rmse,0,0.702840294976205,51,0,1
rmse,0,0.8951891606246812,51,0,2
rmse,0,0.836622778284566,51,0,3
rmse,0,0.7313636192188002,51,0,4
rmse,0,0.7547123109805705,52,1,0
rmse,0,0.8442786546465338,51,1,1
rmse,0,0.8827931260713758,51,1,2
rmse,0,0.502870482002855,51,1,3
rmse,0,0.8768576332295438,51,1,4
rmse,0,1.0899053628386839,52,2,0
rmse,0,0.8631053896011767,51,2,1
rmse,0,0.8166742464093473,51,2,2
rmse,0,0.8188076692375962,51,2,3
rmse,0,0.5518861797871543,51,2,4
rmse,0,0.639789379773033,52,3,0
rmse,0,0.6326949170797759,51,3,1
rmse,0,0.7864054818117899,51,3,2
rmse,0,0.8370989149667043,51,3,3
rmse,0,0.9073759976893867,51,3,4
rmse,0,0.8119925728538745,52,4,0
rmse,0,0.7288938686158527,51,4,1
rmse,0,0.8996300295202682,51,4,2
rmse,0,0.724153746956642,51,4,3
rmse,0,0.8504814622083274,51,4,4
