metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.3099614147803713,112,0,0
rmse,0,2.197739546173576,112,0,1
rmse,0,2.2873533697361177,112,0,2
rmse,0,2.2173099854180522,111,0,3
rmse,0,2.0784618492619313,111,0,4
rmse,0,1.9419171181443406,112,1,0
rmse,0,2.4489406691888553,112,1,1
rmse,0,2.0700850956277637,112,1,2
rmse,0,2.407711228803844,111,1,3
rmse,0,2.286561985843711,111,1,4
rmse,0,2.3229651891921876,112,2,0
rmse,0,2.1888251579318734,112,2,1
rmse,0,2.1566035508544896,112,2,2
rmse,0,2.4659771649953464,111,2,3
rmse,0,2.1952817759051158,111,2,4
rmse,0,2.3679754274274605,112,3,0
rmse,0,2.3587747640670984,112,3,1
rmse,0,2.4923702627038478,112,3,2
rmse,0,1.9867566266614858,111,3,3
rmse,0,2.3112137896196487,111,3,4
rmse,0,2.181234635047709,112,4,0
rmse,0,2.3176021398127196,112,4,1
rmse,0,2.0555049029220553,112,4,2
rmse,0,2.445455089228976,111,4,3
rmse,0,2.248018288758011,111,4,4
