metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.866669726635912,64,0,0
rmse,0,24.093620246328722,64,0,1
rmse,0,10.073150844008376,64,0,2
rmse,0,16.431509373923117,63,0,3
rmse,0,10.582416188110194,63,0,4
rmse,0,20.48385921138022,64,1,0
rmse,0,24.67389921759024,64,1,1
rmse,0,11.188833016032673,64,1,2
rmse,0,20.577777960230534,63,1,3
rmse,0,13.668173638558589,63,1,4
rmse,0,36.378929819203755,64,2,0
rmse,0,12.376217075948375,64,2,1
rmse,0,20.618959329063177,64,2,2
rmse,0,15.551171050732231,63,2,3
rmse,0,25.237551072968735,63,2,4
rmse,0,19.93387042580622,64,3,0
rmse,0,18.530051418973272,64,3,1
rmse,0,19.128269310414804,64,3,2
rmse,0,9.144506410380158,63,3,3
rmse,0,19.366038212671143,63,3,4
rmse,0,20.729497493941025,64,4,0
rmse,0,26.167694318183816,64,4,1
rmse,0,12.108537291487288,64,4,2
rmse,0,13.038060936239829,63,4,3
rmse,0,22.967443322109517,63,4,4
