metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.323981680902216,64,0,0
rmse,0,8.863756980390686,64,0,1
rmse,0,8.78444671922041,64,0,2
rmse,0,10.282545287242161,63,0,3
rmse,0,9.103634211699028,63,0,4
rmse,0,9.17981491207822,64,1,0
rmse,0,10.465679305336051,64,1,1
rmse,0,10.353647377936715,64,1,2
rmse,0,11.255373152494794,63,1,3
rmse,0,8.65552992949749,63,1,4
rmse,0,9.123979301966218,64,2,0
rmse,0,11.391575576267197,64,2,1
rmse,0,8.706500409412298,64,2,2
rmse,0,9.70973567170382,63,2,3
rmse,0,10.720179473661142,63,2,4
rmse,0,9.771624242140788,64,3,0
rmse,0,8.931713210147391,64,3,1
rmse,0,9.34030960639699,64,3,2
rmse,0,9.744371527467381,63,3,3
rmse,0,9.974915920859216,63,3,4
rmse,0,10.463483214838325,64,4,0
rmse,0,8.45832756790553,64,4,1
rmse,0,10.057821235430154,64,4,2
rmse,0,9.479900823916209,63,4,3
rmse,0,10.570336006262842,63,4,4
