metric,no_targets_columns,value,n_samples,seed,split
rmse,0,7.816977772940528,64,0,0
rmse,0,21.872829331311472,64,0,1
rmse,0,7.958772217200755,64,0,2
rmse,0,16.36230956981225,63,0,3
rmse,0,10.013647583481715,63,0,4
rmse,0,17.71792270323041,64,1,0
rmse,0,24.56453246355366,64,1,1
rmse,0,7.985960580139772,64,1,2
rmse,0,18.807382293701956,63,1,3
rmse,0,9.712192243966625,63,1,4
rmse,0,31.645036082552476,64,2,0
rmse,0,7.4477372863685956,64,2,1
rmse,0,17.429919777543912,64,2,2
rmse,0,15.556613041960846,63,2,3
rmse,0,23.296787030878157,63,2,4
rmse,0,17.312074479906023,64,3,0
rmse,0,17.108179001029978,64,3,1
rmse,0,17.9211223791304,64,3,2
rmse,0,7.579022906905446,63,3,3
rmse,0,15.241046186826123,63,3,4
rmse,0,19.224125751607446,64,4,0
rmse,0,26.017600324254524,64,4,1
rmse,0,9.996083576851708,64,4,2
rmse,0,13.24128846373954,63,4,3
rmse,0,19.121166956413784,63,4,4
