metric,no_targets_columns,value,n_samples,seed,split
rmse,0,75.01248949273227,64,0,0
rmse,0,85.58607479066686,64,0,1
rmse,0,83.87223019229533,64,0,2
rmse,0,89.95317861091443,63,0,3
rmse,0,68.13612549631878,63,0,4
rmse,0,86.33337348831697,64,1,0
rmse,0,100.83497998812686,64,1,1
rmse,0,76.77962405576082,64,1,2
rmse,0,79.76184727790807,63,1,3
rmse,0,80.82443768091348,63,1,4
rmse,0,60.953494779819245,64,2,0
rmse,0,80.41853310140206,64,2,1
rmse,0,110.89731773187182,64,2,2
rmse,0,99.76324776988652,63,2,3
rmse,0,84.63273773335682,63,2,4
rmse,0,89.5735134685835,64,3,0
rmse,0,85.16634533597968,64,3,1
rmse,0,81.29183597159603,64,3,2
rmse,0,55.2055079028007,63,3,3
rmse,0,94.14661436736372,63,3,4
rmse,0,82.49114732966994,64,4,0
rmse,0,114.80605461376976,64,4,1
rmse,0,73.1663199363646,64,4,2
rmse,0,90.42554291034104,63,4,3
rmse,0,96.89037402700265,63,4,4
