metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.441058235583638,64,0,0
rmse,0,17.235636688227782,64,0,1
rmse,0,10.283051958594273,64,0,2
rmse,0,16.733894267789502,63,0,3
rmse,0,10.341306074117785,63,0,4
rmse,0,16.9388807465607,64,1,0
rmse,0,22.299328040024974,64,1,1
rmse,0,12.629053165276531,64,1,2
rmse,0,20.078389843667377,63,1,3
rmse,0,11.123991336089489,63,1,4
rmse,0,29.18345967472817,64,2,0
rmse,0,13.23320027796569,64,2,1
rmse,0,17.285703268207193,64,2,2
rmse,0,15.126922467668681,63,2,3
rmse,0,20.82548032600386,63,2,4
rmse,0,15.767423102801486,64,3,0
rmse,0,19.215353427620705,64,3,1
rmse,0,14.14171595726417,64,3,2
rmse,0,9.819918321123383,63,3,3
rmse,0,13.705065346471057,63,3,4
rmse,0,16.86108091614442,64,4,0
rmse,0,25.213318334480117,64,4,1
rmse,0,12.294217885108479,64,4,2
rmse,0,14.68916981912093,63,4,3
rmse,0,18.84038388105925,63,4,4
