metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5416180246456604,52,0,0
rmse,0,0.5122926609374113,51,0,1
rmse,0,0.548632049699206,51,0,2
rmse,0,0.43974834573972876,51,0,3
rmse,0,0.6913739581069211,51,0,4
rmse,0,0.5403824895545277,52,1,0
rmse,0,0.5084310224153429,51,1,1
rmse,0,0.5139926920022146,51,1,2
rmse,0,0.51225552959789,51,1,3
rmse,0,0.6296553941739781,51,1,4
rmse,0,0.538224507928302,52,2,0
rmse,0,0.5225460392613536,51,2,1
rmse,0,0.5178538644515489,51,2,2
rmse,0,0.625898164873145,51,2,3
rmse,0,0.5201186049206771,51,2,4
rmse,0,0.6327774583823712,52,3,0
rmse,0,0.609007191733139,51,3,1
rmse,0,0.48602376720738233,51,3,2
rmse,0,0.5266726319808072,51,3,3
rmse,0,0.48038494013342103,51,3,4
rmse,0,0.5670718355877821,52,4,0
rmse,0,0.6125996735082272,51,4,1
rmse,0,0.5240909317102465,51,4,2
rmse,0,0.48426563474722134,51,4,3
rmse,0,0.5122891402644631,51,4,4
